objectid,st_case,year,state,county,fatals,a_crainj,a_region,a_ru,a_inter,a_relrd,a_intsec,a_roadfc,a_junc,a_mancol,a_tod,a_dow,a_ct,a_weather,a_lt,a_mc,a_spcra,a_ped,a_ped_f,a_pedal,a_pedal_f,a_roll,a_polpur,a_posbac,a_d15_19,a_d16_19,a_d15_20,a_d16_20,a_d65_pls,a_d21_24,a_d16_24,a_rd,a_hr,a_dist,a_drowsy,bia,spj_indian,indian_res
26617,420116,2020,42,129,1,1,2,2,2,1,2,4,2,4,1,2,2,13,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
26618,420117,2020,42,71,1,1,2,2,2,1,2,3,2,3,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26619,420118,2020,42,91,1,1,2,2,2,1,2,4,2,1,1,1,1,99,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26620,420119,2020,42,29,1,1,2,1,2,4,2,4,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26621,420120,2020,42,125,1,1,2,2,2,4,2,4,3,1,2,1,1,99,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26622,420121,2020,42,21,1,1,2,1,2,4,1,3,1,1,1,1,1,4,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26623,420122,2020,42,29,1,1,2,2,2,4,2,6,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
26624,420123,2020,42,65,1,1,2,1,2,1,2,4,2,3,1,1,2,13,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26625,420124,2020,42,43,1,1,2,1,2,4,2,6,2,1,2,2,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26626,420125,2020,42,61,1,1,2,2,2,4,2,6,2,1,1,1,1,99,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26627,420126,2020,42,77,1,1,2,2,2,1,1,2,1,4,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
26628,420127,2020,42,79,1,1,2,2,2,1,1,5,1,1,2,1,1,99,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26629,420128,2020,42,129,1,1,2,2,2,1,1,3,1,2,1,1,2,12,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
26630,420129,2020,42,45,1,1,2,2,2,4,2,4,2,1,1,1,2,99,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
26631,420130,2020,42,101,1,1,2,2,2,1,1,6,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26632,420131,2020,42,129,1,1,2,2,2,1,1,3,1,4,1,1,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
26633,420132,2020,42,3,1,1,2,2,2,1,1,3,1,4,1,2,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26634,420133,2020,42,77,1,1,2,2,2,1,1,3,1,4,2,2,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26635,420134,2020,42,51,1,1,2,1,2,1,2,5,2,5,2,2,2,99,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26636,420135,2020,42,3,1,1,2,2,2,1,2,3,2,5,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26637,420136,2020,42,11,1,1,2,1,2,1,2,3,2,5,1,2,3,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,1,0,0,0
26638,420137,2020,42,19,1,1,2,2,1,3,2,1,3,1,1,1,1,13,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26639,420138,2020,42,3,1,1,2,2,1,3,2,1,2,1,1,1,1,99,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26640,420139,2020,42,125,1,1,2,2,2,1,2,6,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26641,420140,2020,42,65,1,1,2,1,1,2,2,1,2,1,1,1,1,99,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26642,420141,2020,42,103,1,1,2,1,2,1,1,5,1,4,1,1,2,99,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26643,420142,2020,42,69,1,1,2,2,2,4,2,4,2,1,1,1,1,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26644,420143,2020,42,55,1,1,2,1,2,4,2,3,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26645,420144,2020,42,77,1,1,2,2,2,1,2,3,3,4,1,2,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26646,420145,2020,42,77,1,1,2,1,2,4,2,5,2,1,1,2,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26647,420146,2020,42,127,1,1,2,1,1,4,2,1,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26648,420147,2020,42,49,1,1,2,2,2,1,2,4,2,1,2,2,1,99,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
26649,420148,2020,42,69,1,1,2,2,2,1,1,4,1,1,1,1,1,99,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
26650,420149,2020,42,91,1,1,2,2,2,4,2,2,2,1,1,1,1,99,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26651,420150,2020,42,3,1,1,2,2,2,2,2,6,2,1,1,2,1,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26652,420151,2020,42,71,1,1,2,1,2,1,1,5,1,1,1,2,1,99,2,2,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
26653,420152,2020,42,1,1,1,2,1,2,3,2,2,2,1,2,1,1,99,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
26654,420153,2020,42,85,1,1,2,1,2,1,2,3,3,3,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26655,420154,2020,42,71,1,1,2,2,2,4,2,6,2,1,2,1,1,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26656,420155,2020,42,45,1,1,2,2,1,1,2,1,2,1,1,2,1,99,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26657,420156,2020,42,11,1,1,2,1,2,1,2,5,2,4,1,2,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26658,420157,2020,42,125,2,1,2,1,2,4,2,6,2,1,2,1,1,99,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
26659,420158,2020,42,111,1,1,2,1,2,4,2,5,2,1,1,2,1,99,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26660,420159,2020,42,101,1,1,2,2,2,1,1,3,1,4,2,2,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
26661,420160,2020,42,81,1,1,2,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26662,420161,2020,42,79,1,1,2,1,2,4,2,4,2,1,1,2,1,99,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26663,420162,2020,42,101,1,1,2,2,2,1,2,3,2,4,1,1,2,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0
26664,420163,2020,42,97,1,1,2,1,2,1,2,5,2,1,1,2,1,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26665,420164,2020,42,91,1,1,2,1,2,4,2,6,2,1,1,1,1,99,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26666,420165,2020,42,77,1,1,2,2,2,1,1,3,1,4,2,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26667,420166,2020,42,115,1,1,2,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
26668,420167,2020,42,79,1,1,2,1,2,1,2,4,2,1,2,1,1,99,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26669,420168,2020,42,3,1,1,2,1,2,1,2,6,2,3,1,1,2,99,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26670,420169,2020,42,27,1,1,2,1,2,4,2,3,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26671,420170,2020,42,85,1,1,2,1,2,1,2,5,3,4,1,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26672,420171,2020,42,33,1,1,2,1,2,4,2,6,2,1,2,2,1,99,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26673,420172,2020,42,79,1,1,2,1,2,4,2,6,2,1,2,1,1,99,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,1,2,0,0,0
26674,420173,2020,42,101,1,1,2,2,1,4,1,1,1,1,2,1,1,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26675,420174,2020,42,91,1,1,2,2,2,1,1,3,1,2,2,1,2,99,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0
26676,420175,2020,42,101,1,1,2,2,2,1,1,3,1,4,2,1,2,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26677,420176,2020,42,39,1,1,2,1,2,4,2,6,2,1,2,1,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26678,420177,2020,42,101,1,1,2,2,2,1,1,4,1,1,2,1,1,99,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26679,420178,2020,42,41,1,1,2,1,2,1,2,5,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0
26680,420179,2020,42,31,1,1,2,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26681,420180,2020,42,101,1,1,2,2,1,3,2,1,3,1,2,1,2,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26682,420181,2020,42,11,1,1,2,1,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
26683,420182,2020,42,3,1,1,2,2,2,1,1,6,1,4,1,1,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
26684,420183,2020,42,11,1,1,2,1,2,1,2,5,3,4,2,2,2,99,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
26685,420184,2020,42,127,1,1,2,1,2,1,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26686,420185,2020,42,101,1,1,2,2,2,4,2,6,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26687,420186,2020,42,25,1,1,2,1,2,1,1,5,1,4,1,1,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26688,420187,2020,42,101,1,1,2,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26689,420188,2020,42,91,1,1,2,2,2,1,2,3,2,1,1,1,1,99,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26690,420189,2020,42,101,1,1,2,2,2,4,2,3,2,1,1,1,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26691,420190,2020,42,7,1,1,2,2,2,1,2,4,3,4,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26692,420191,2020,42,101,1,1,2,2,2,4,2,3,2,1,2,2,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26693,420192,2020,42,87,1,1,2,1,2,1,1,3,1,4,2,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26694,420193,2020,42,47,1,1,2,1,2,1,2,3,2,3,2,1,2,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26695,420194,2020,42,3,1,1,2,2,2,1,2,2,2,3,2,2,2,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26696,420195,2020,42,71,1,1,2,2,2,4,2,4,2,1,2,1,1,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26697,420196,2020,42,125,1,1,2,2,2,4,2,3,2,1,2,2,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
26698,420197,2020,42,63,1,1,2,1,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
26699,420198,2020,42,121,1,1,2,1,2,1,1,4,1,4,1,1,2,99,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26700,420199,2020,42,29,1,1,2,2,2,4,2,6,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26701,420200,2020,42,117,1,1,2,1,2,4,2,5,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26702,420201,2020,42,39,1,1,2,1,2,4,2,3,2,1,2,2,1,99,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26703,420202,2020,42,71,1,1,2,1,2,1,1,3,1,4,1,1,2,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
26704,420203,2020,42,1,3,1,2,1,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26705,420204,2020,42,125,1,1,2,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26706,420205,2020,42,101,1,1,2,2,1,1,2,1,3,4,2,1,2,99,1,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
26707,420206,2020,42,7,1,1,2,1,2,1,2,4,2,3,1,1,2,99,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26708,420207,2020,42,27,1,1,2,1,2,4,2,4,2,1,1,1,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26709,420208,2020,42,79,1,1,2,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26710,420209,2020,42,69,1,1,2,2,2,1,1,6,1,4,1,1,2,99,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
26711,420210,2020,42,83,1,1,2,1,2,4,2,3,2,1,1,2,1,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26712,420211,2020,42,129,1,1,2,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26713,420212,2020,42,13,2,1,2,2,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26714,420213,2020,42,41,1,1,2,1,2,1,2,5,2,1,2,2,1,13,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,0,0,0
26715,420214,2020,42,43,1,1,2,1,2,4,2,5,2,1,2,1,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26716,420215,2020,42,125,1,1,2,1,1,1,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
26717,420216,2020,42,31,1,1,2,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,0,0,0
26718,420217,2020,42,125,1,1,2,1,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26719,420218,2020,42,73,1,1,2,2,2,4,2,5,2,1,1,1,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26720,420219,2020,42,41,1,1,2,2,2,1,1,3,1,4,2,1,3,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26721,420220,2020,42,29,1,1,2,2,2,4,2,3,2,1,1,1,1,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26722,420221,2020,42,71,1,1,2,2,2,1,2,3,2,3,1,2,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
26723,420222,2020,42,29,1,1,2,2,2,1,2,4,2,3,1,1,2,99,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,0,0,0
26724,420223,2020,42,109,1,1,2,1,2,1,2,5,2,1,1,1,1,99,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26725,420224,2020,42,3,1,1,2,1,2,1,2,6,2,1,1,2,1,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26726,420225,2020,42,71,1,1,2,1,2,4,2,5,2,1,2,2,1,6,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26727,420226,2020,42,129,1,1,2,2,2,1,2,6,2,5,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26728,420227,2020,42,71,1,1,2,1,2,1,2,6,2,3,1,1,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26729,420228,2020,42,13,1,1,2,1,2,4,2,3,2,1,2,1,1,99,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26730,420229,2020,42,121,2,1,2,1,2,1,2,5,2,1,1,2,1,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
26731,420230,2020,42,129,1,1,2,2,2,1,1,4,1,4,1,2,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
26732,420231,2020,42,5,1,1,2,1,2,4,2,4,2,1,2,1,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26733,420232,2020,42,69,1,1,2,2,2,1,1,3,1,4,1,1,2,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26734,420233,2020,42,91,1,1,2,1,1,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26735,420234,2020,42,71,1,1,2,1,2,1,2,5,2,1,1,1,1,99,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26736,420235,2020,42,7,1,1,2,2,2,4,2,4,2,1,2,1,1,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26737,420236,2020,42,125,1,1,2,2,1,4,2,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26738,420237,2020,42,127,1,1,2,1,2,1,1,4,1,4,1,2,2,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26739,420238,2020,42,21,1,1,2,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26740,420239,2020,42,129,1,1,2,2,2,3,2,3,3,1,1,2,1,99,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26741,420240,2020,42,125,1,1,2,1,2,4,2,5,2,1,1,1,1,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26742,420241,2020,42,51,1,1,2,1,2,1,1,3,1,3,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26743,420242,2020,42,129,1,1,2,2,2,1,2,5,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26744,420243,2020,42,3,1,1,2,2,2,4,1,6,1,1,1,1,1,99,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
26745,420244,2020,42,131,1,1,2,1,2,1,2,4,2,4,2,1,3,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26746,420245,2020,42,101,1,1,2,2,2,1,2,3,2,1,2,2,3,99,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
26747,420246,2020,42,71,1,1,2,1,2,1,1,3,1,3,1,1,2,99,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26748,420247,2020,42,101,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26749,420248,2020,42,99,2,1,2,1,2,1,2,5,2,5,2,1,3,99,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26750,420249,2020,42,101,1,1,2,2,2,1,1,3,1,4,2,2,2,99,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
26751,420250,2020,42,3,1,1,2,2,2,1,2,3,3,4,1,1,2,99,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26752,420251,2020,42,101,2,1,2,2,2,1,2,6,2,3,1,1,2,99,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26753,420252,2020,42,91,1,1,2,2,2,1,1,3,1,3,2,2,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26754,420253,2020,42,11,1,1,2,1,2,1,2,4,2,5,1,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,1,2,0,0,0
26755,420254,2020,42,17,1,1,2,2,1,1,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
26756,420255,2020,42,125,1,1,2,1,2,4,2,6,2,1,2,2,1,99,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26757,420256,2020,42,11,1,1,2,1,2,4,2,6,2,1,2,2,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26758,420257,2020,42,1,1,1,2,1,2,1,2,6,3,1,1,1,1,99,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26759,420258,2020,42,133,1,1,2,1,2,2,2,4,2,1,1,1,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26760,420259,2020,42,43,1,1,2,2,1,4,2,1,2,1,2,2,1,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26761,420260,2020,42,5,1,1,2,1,2,1,2,5,2,1,1,1,1,99,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26762,420261,2020,42,133,1,1,2,1,2,4,2,4,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26763,420262,2020,42,133,1,1,2,1,2,1,2,3,2,1,2,1,1,99,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26764,420263,2020,42,133,1,1,2,2,2,1,1,3,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26765,420264,2020,42,55,1,1,2,2,2,1,1,5,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
26766,420265,2020,42,133,2,1,2,2,2,4,2,4,2,1,1,1,2,99,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
26767,420266,2020,42,101,1,1,2,2,2,1,1,4,1,4,2,1,2,99,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
26768,420267,2020,42,3,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
26769,420268,2020,42,133,1,1,2,1,2,4,2,6,2,1,2,2,1,99,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
26770,420269,2020,42,133,1,1,2,2,1,3,2,1,3,1,2,2,1,99,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
